id,_URI,instanceID,_PARENT_AURI,fh_1345_rr_c,fh_1345_rr_nc,fh_1345_rr_n,fh_13_45,fh_13_46,fh_13_47,fh_13_47_1n,rta_form_id
928,uuid:87ae3fc9-71ac-4e18-8392-72f5cbacbbec,uuid:4c120533-b8e6-488f-99ce-807d047064a7,uuid:4c120533-b8e6-488f-99ce-807d047064a7,1,st,"",1,1,2.5000000000,2,ML_FH_Household_Full_G2
929,uuid:8894d9c0-fd03-485b-b014-d92b1aa82976,uuid:083e5cf3-0e29-46e3-a525-e074e7083e0c,uuid:083e5cf3-0e29-46e3-a525-e074e7083e0c,1,st,"",1,0,"","",ML_FH_Household_Full_G2
930,uuid:889c65a3-0dff-4c72-ac3b-7c5a0c9c5d44,uuid:010b6dc4-b070-4040-a7de-f3f4173c6cd0,uuid:010b6dc4-b070-4040-a7de-f3f4173c6cd0,1,st,"",1,1,3.0000000000,2,ML_FH_Household_Full_G2
931,uuid:890b64be-bee7-4bc9-aaa9-92415fe42c7f,uuid:d1b8574b-9a9d-4ccc-88fd-4ed5a5b38fc6,uuid:d1b8574b-9a9d-4ccc-88fd-4ed5a5b38fc6,1,st,"",2,0,"","",ML_FH_Household_Full_G2
932,uuid:891b8783-5ac2-4f91-8f99-c513a8fcceed,uuid:3bcf6b23-5d52-48f9-adaa-f61945ad3643,uuid:3bcf6b23-5d52-48f9-adaa-f61945ad3643,1,st,"",2,0,"","",ML_FH_Household_Full_G2
933,uuid:898da2fb-f28c-4f64-8ce2-b211e99f78cd,uuid:7ac1343a-1e9d-4042-9d08-4bfa5f3a85ff,uuid:7ac1343a-1e9d-4042-9d08-4bfa5f3a85ff,1,st,"",2,1,3.4000000000,2,ML_FH_Household_Full_G2
934,uuid:89c3ec36-288c-4d4e-82ed-dfc76a20760d,uuid:2c70b3b7-8d92-42b7-9bb0-4bda5ddf7c6e,uuid:2c70b3b7-8d92-42b7-9bb0-4bda5ddf7c6e,1,st,"",1,1,2.5000000000,2,ML_FH_Household_Full_G2
935,uuid:8a092dae-06b8-4e52-823d-fc64b0bf67c5,uuid:10107be5-5f7a-4346-a83e-d954a3286ee1,uuid:10107be5-5f7a-4346-a83e-d954a3286ee1,1,st,"",1,0,"","",ML_FH_Household_Full_G2
936,uuid:8a1b81fe-db6a-4899-846c-dbf6b006938e,uuid:749ff0de-f4d4-4eac-ba0a-004842d5ed0e,uuid:749ff0de-f4d4-4eac-ba0a-004842d5ed0e,1,st,"",1,1,3.1000000000,2,ML_FH_Household_Full_G2
937,uuid:8a43dc59-2eb1-4144-b400-98d91e54c665,uuid:b1d21b9c-bdab-4155-8b3d-d77a9c3a5eba,uuid:b1d21b9c-bdab-4155-8b3d-d77a9c3a5eba,1,st,"",2,0,"","",ML_FH_Household_Full_G2
938,uuid:8a50d802-b03f-464c-8c8f-202d157d1091,uuid:4f4d1b5b-7014-4cf1-b6ac-46d7e77e1fe3,uuid:4f4d1b5b-7014-4cf1-b6ac-46d7e77e1fe3,1,st,"",2,1,2.8000000000,2,ML_FH_Household_Full_G2
939,uuid:8a5e262c-c91c-473c-affc-32b567ae1f1c,uuid:446dbc34-edcd-4005-bff4-16d3f5eb641a,uuid:446dbc34-edcd-4005-bff4-16d3f5eb641a,1,st,"",1,1,3.2000000000,2,ML_FH_Household_Full_G2
940,uuid:8a676ed8-46b7-4afd-9710-10b8c622fd17,uuid:01ee7d9c-de0a-4838-b94a-d862531e15f3,uuid:01ee7d9c-de0a-4838-b94a-d862531e15f3,1,st,"",2,1,4.6000000000,2,ML_FH_Household_Full_G2
941,uuid:8aa85aa1-f538-447f-8ad0-9a8b6465ad5f,uuid:3b611595-b21c-4217-9204-55dff89c20dd,uuid:3b611595-b21c-4217-9204-55dff89c20dd,1,st,"",2,1,3.5000000000,2,ML_FH_Household_Full_G2
942,uuid:8aa85bf4-c9d7-4438-9333-f99ed70ac3ca,uuid:8e7ce827-2776-4265-a9f7-9c4c06974d83,uuid:8e7ce827-2776-4265-a9f7-9c4c06974d83,1,st,"",1,1,3.1000000000,2,ML_FH_Household_Full_G2
943,uuid:8ab6f6a5-db67-4045-b944-cf5aee4bf441,uuid:96a1a204-32c5-42c7-8b2e-b8f12d7ccabf,uuid:96a1a204-32c5-42c7-8b2e-b8f12d7ccabf,1,st,"",2,1,3.0000000000,1,ML_FH_Household_Full_G2
944,uuid:8ab956e9-2918-4513-9eb1-3df0f0fb1c3e,uuid:ca92378e-1013-4069-ae05-2182a994af05,uuid:ca92378e-1013-4069-ae05-2182a994af05,1,st,"",1,0,"","",ML_FH_Household_Full_G2
945,uuid:8abc9295-5b07-4e86-b70f-5bc3ab52f559,uuid:faac2ae3-64fa-47a4-915a-d73add2531a8,uuid:faac2ae3-64fa-47a4-915a-d73add2531a8,1,st,"",1,1,3.5000000000,1,ML_FH_Household_Full_G2
946,uuid:8ae36880-d4fe-4e91-a2bc-2cff53ae8d6c,uuid:62728a31-63c2-4b45-97a9-2e155afd77f3,uuid:62728a31-63c2-4b45-97a9-2e155afd77f3,1,st,"",2,0,"","",ML_FH_Household_Full_G2
947,uuid:8b25dd25-b795-4ed9-8006-2e01142d244a,uuid:e2892706-9656-4563-936a-b8bccda39619,uuid:e2892706-9656-4563-936a-b8bccda39619,1,st,"",1,0,"","",ML_FH_Household_Full_G2
948,uuid:8b7e42e5-1d6f-4c82-bb54-7b7c7f2371ec,uuid:a5823aab-7236-4a03-b4ff-8c13ce5a1c54,uuid:a5823aab-7236-4a03-b4ff-8c13ce5a1c54,1,st,"",2,1,4.6000000000,2,ML_FH_Household_Full_G2
949,uuid:8bbccf44-5524-4ccf-b450-d7e895a38393,uuid:a9a7a125-9bab-4422-ba5c-59429b92c9e4,uuid:a9a7a125-9bab-4422-ba5c-59429b92c9e4,1,st,"",1,0,"","",ML_FH_Household_Full_G2
950,uuid:8bbf4f79-31ee-4782-b69a-1d7107f8b1a6,uuid:528206d6-91ee-4267-817c-4831e07fa912,uuid:528206d6-91ee-4267-817c-4831e07fa912,1,st,"",1,1,3.9400000000,2,ML_FH_Household_Full_G2
951,uuid:8c2b5816-09f8-4473-b2ac-7f32913d8b1e,uuid:32b1b715-705b-4cfd-8780-2bf9ea1f3a95,uuid:32b1b715-705b-4cfd-8780-2bf9ea1f3a95,1,st,"",2,1,9998.0000000000,1,ML_FH_Household_Full_G2
952,uuid:8c8ca962-91ef-4732-8491-f60f99d43f9c,uuid:54fc30a7-c09f-45ef-bca9-0bdb27b7b08e,uuid:54fc30a7-c09f-45ef-bca9-0bdb27b7b08e,1,st,"",2,1,0.0000000000,1,ML_FH_Household_Full_G2
953,uuid:8c9ebfda-6e6b-4bd9-824d-bc62a79631a8,uuid:40176c37-5bd9-4fda-aa4f-077df210cc92,uuid:40176c37-5bd9-4fda-aa4f-077df210cc92,1,st,"",2,0,"","",ML_FH_Household_Full_G2
954,uuid:8cbaa32d-8a62-4bc2-a6cb-8e2f33ef5b48,uuid:d038116f-797c-4f8a-b88d-0c03c31be525,uuid:d038116f-797c-4f8a-b88d-0c03c31be525,1,st,"",1,1,3.5000000000,2,ML_FH_Household_Full_G2
955,uuid:8cdea1f0-1027-43cb-9a9a-e5f6f7757ffc,uuid:1aa7c339-5f8a-4def-af05-d192e316ed70,uuid:1aa7c339-5f8a-4def-af05-d192e316ed70,1,st,"",1,1,2.7000000000,2,ML_FH_Household_Full_G2
956,uuid:8d0987da-d784-4960-b61a-5a907becd967,uuid:d8825968-552f-431b-9482-525e750d482b,uuid:d8825968-552f-431b-9482-525e750d482b,1,st,"",1,1,3.4000000000,2,ML_FH_Household_Full_G2
957,uuid:8d27427e-94c3-4b29-bbc0-0a6374fe489a,uuid:b0ccd998-e2e8-463a-babb-0b9668a4bb89,uuid:b0ccd998-e2e8-463a-babb-0b9668a4bb89,1,st,"",2,0,"","",ML_FH_Household_Full_G2
958,uuid:8d280cf9-7346-42f5-ba6b-4b5bfd2a76ed,uuid:0e8c36f0-ce40-4f2d-871f-cd5b9372a64e,uuid:0e8c36f0-ce40-4f2d-871f-cd5b9372a64e,1,st,"",1,1,3.5000000000,2,ML_FH_Household_Full_G2
959,uuid:8d84374d-5f48-4afc-b455-5ae019cb1ae6,uuid:247fc602-91d6-4706-8234-8b13098914f4,uuid:247fc602-91d6-4706-8234-8b13098914f4,1,st,"",1,1,3.2000000000,2,ML_FH_Household_Full_G2
960,uuid:8d9450ce-0999-4a76-ace4-08b9976b69c7,uuid:e1e70e23-52c3-4ca7-9fde-903e1f043490,uuid:e1e70e23-52c3-4ca7-9fde-903e1f043490,1,st,"",1,1,9998.0000000000,1,ML_FH_Household_Full_G2
961,uuid:8d9b27da-2885-458a-90dd-944052eb5751,uuid:a00a40eb-7b85-4efa-ae23-a5165080b6cc,uuid:a00a40eb-7b85-4efa-ae23-a5165080b6cc,1,st,"",1,1,3.0000000000,2,ML_FH_Household_Full_G2
962,uuid:8dc421b0-079d-4d2f-a8eb-69eadeef676b,uuid:042133e1-2880-4b2a-8398-314915fcb821,uuid:042133e1-2880-4b2a-8398-314915fcb821,1,st,"",1,1,3.0000000000,2,ML_FH_Household_Full_G2
963,uuid:8e2a9294-2721-4ce6-9357-74e604ddbc3f,uuid:967c46ab-e4ff-4066-bd66-013c3b1758f3,uuid:967c46ab-e4ff-4066-bd66-013c3b1758f3,1,st,"",1,1,2.7000000000,2,ML_FH_Household_Full_G2
964,uuid:8e7952c7-4050-4c14-b65f-fa96a338e5d1,uuid:cb47055d-d978-4dd1-a92d-58ad4359c3b2,uuid:cb47055d-d978-4dd1-a92d-58ad4359c3b2,1,st,"",1,0,"","",ML_FH_Household_Full_G2
965,uuid:8e8e221f-794e-44f7-941c-235ca3c6baca,uuid:bf7ca88f-7060-40c3-8978-3e687c451b06~0,uuid:bf7ca88f-7060-40c3-8978-3e687c451b06~0,1,st,"",1,1,3.2000000000,2,ML_FH_Household_Full_G2
966,uuid:8ea35753-4afd-4bbb-8cb8-23ba36e3adda,uuid:48072104-e98c-466e-a37a-642bc93e4482,uuid:48072104-e98c-466e-a37a-642bc93e4482,1,st,"",2,1,9998.0000000000,1,ML_FH_Household_Full_G2
967,uuid:8f4e50ff-8ef8-46a3-b51b-b7d4b727c5f9,uuid:75081ef7-46e8-45d2-877f-60750632f24a,uuid:75081ef7-46e8-45d2-877f-60750632f24a,1,st,"",2,1,3.6000000000,2,ML_FH_Household_Full_G2
968,uuid:8f51a374-8c80-468c-b5c3-13fe845186d2,uuid:658b3086-0fd1-4b7a-8163-f505f11974a1,uuid:658b3086-0fd1-4b7a-8163-f505f11974a1,1,st,"",1,1,3.6000000000,2,ML_FH_Household_Full_G2
969,uuid:8f59303b-7796-4e69-a90f-d64a4f049ad8,uuid:5d6ce309-1a8a-47be-bb46-2c69d3f95145,uuid:5d6ce309-1a8a-47be-bb46-2c69d3f95145,1,st,"",1,1,3.5000000000,2,ML_FH_Household_Full_G2
970,uuid:8f825b9b-4f38-4369-815d-4d0bc8c47b0d,uuid:18605ec2-c8a5-4136-a2ca-3e93dbe38bb6,uuid:18605ec2-c8a5-4136-a2ca-3e93dbe38bb6,1,st,"",1,0,"","",ML_FH_Household_Full_G2
971,uuid:8faace54-95db-48e0-9bd5-294abcd3e0c9,uuid:1e084fa4-5e18-4a3e-83f1-2e610efa37f0,uuid:1e084fa4-5e18-4a3e-83f1-2e610efa37f0,1,st,"",2,0,"","",ML_FH_Household_Full_G2
972,uuid:8fcb4d3f-3315-4883-9721-54ef408f3c01,uuid:918b6563-5aaf-47ec-9387-2a9d0e23d17f,uuid:918b6563-5aaf-47ec-9387-2a9d0e23d17f,1,st,"",2,1,3.2000000000,2,ML_FH_Household_Full_G2
973,uuid:8fcf40c4-7699-47ad-84db-ba391d5d7c29,uuid:62f07f09-ef44-47ec-a6d1-b3f46fe1c249,uuid:62f07f09-ef44-47ec-a6d1-b3f46fe1c249,1,st,"",2,1,2.5000000000,2,ML_FH_Household_Full_G2
974,uuid:8ff84ded-4383-44ad-b280-a37cabab3963,uuid:d416b345-ffb4-49de-89b1-85ffef522246,uuid:d416b345-ffb4-49de-89b1-85ffef522246,1,st,"",2,1,3.1000000000,2,ML_FH_Household_Full_G2
975,uuid:901cc7fc-3b52-49cb-b5d7-7792f94f3c1b,uuid:e96d04bd-61e5-402d-8218-f69352c6e314,uuid:e96d04bd-61e5-402d-8218-f69352c6e314,1,st,"",1,1,3.0000000000,2,ML_FH_Household_Full_G2
976,uuid:9031db7c-6776-4631-b10a-106b1f60bbc2,uuid:1a7e35c2-b956-463e-98e5-0ee543405662,uuid:1a7e35c2-b956-463e-98e5-0ee543405662,1,st,"",2,1,3.0000000000,2,ML_FH_Household_Full_G2
977,uuid:903f8300-4f5b-455c-a7fa-c986340247d4,uuid:5ab4ff66-c5c8-4ff8-bc53-304e219a696b,uuid:5ab4ff66-c5c8-4ff8-bc53-304e219a696b,1,st,"",2,1,4.5000000000,2,ML_FH_Household_Full_G2
978,uuid:904d87f4-2ce0-49b7-b064-6710f30b2f1b,uuid:497da05b-6430-4cb8-916b-0518ac65b6e2~0,uuid:497da05b-6430-4cb8-916b-0518ac65b6e2~0,1,st,"",1,1,3.1000000000,2,ML_FH_Household_Full_G2
979,uuid:909ef850-5977-4c0d-a620-7848cd1758f3,uuid:8a4fb993-f8e2-4ee7-866d-2a6dd0a7c466,uuid:8a4fb993-f8e2-4ee7-866d-2a6dd0a7c466,1,st,"",2,0,"","",ML_FH_Household_Full_G2
980,uuid:90bdb378-480c-4fed-9fce-33267d3bb464,uuid:037c80c8-65e1-4f7b-8eaf-44d98ce930d5,uuid:037c80c8-65e1-4f7b-8eaf-44d98ce930d5,1,st,"",2,0,"","",ML_FH_Household_Full_G2
981,uuid:90c2b2c7-ee67-42c1-bb64-f49cf5452af0,uuid:19a5128e-db05-4de0-8efa-0f509b8d0fdc,uuid:19a5128e-db05-4de0-8efa-0f509b8d0fdc,1,st,"",2,1,2.7000000000,2,ML_FH_Household_Full_G2
982,uuid:90e0c8a4-0f8c-4fb0-806f-33290de16d33,uuid:ca90dbb9-25a5-446e-affb-9d9878bfb2a9,uuid:ca90dbb9-25a5-446e-affb-9d9878bfb2a9,1,st,"",1,1,9998.0000000000,1,ML_FH_Household_Full_G2
983,uuid:91bf27ab-71da-4493-8dd4-9998f722397e,uuid:864de8b9-50be-4b9f-aa6d-5a93628e35f8,uuid:864de8b9-50be-4b9f-aa6d-5a93628e35f8,1,st,"",1,0,"","",ML_FH_Household_Full_G2
984,uuid:92380aee-170d-4f19-a46c-ceab6f62bb6d,uuid:145e38a2-63d5-4ced-b3f2-568ee9bc6be3,uuid:145e38a2-63d5-4ced-b3f2-568ee9bc6be3,1,st,"",1,1,3.3000000000,2,ML_FH_Household_Full_G2
985,uuid:92475890-96c0-40cf-beb5-98ef1f908088,uuid:9334ddcb-d659-4643-b42a-932517ba48c9,uuid:9334ddcb-d659-4643-b42a-932517ba48c9,1,st,"",1,0,"","",ML_FH_Household_Full_G2
986,uuid:927b138b-a406-41bf-8d3f-b5e613e040f6,uuid:60ea4ed6-876f-45a3-b877-f218da67c70b,uuid:60ea4ed6-876f-45a3-b877-f218da67c70b,1,st,"",1,0,"","",ML_FH_Household_Full_G2
987,uuid:928887dd-2239-4849-8f4a-cf1ccf31d22b,uuid:8386b01d-0a63-4e9c-9b24-a15f28ce0a54,uuid:8386b01d-0a63-4e9c-9b24-a15f28ce0a54,1,st,"",2,1,3.3000000000,2,ML_FH_Household_Full_G2
988,uuid:92a502c8-706a-45bb-9fc3-a1490034d1a4,uuid:799f545d-eea2-42c3-adb9-9c38075ba8aa,uuid:799f545d-eea2-42c3-adb9-9c38075ba8aa,1,st,"",2,1,3.0000000000,2,ML_FH_Household_Full_G2
989,uuid:92b8e162-96da-4569-8e53-277b9cd1eb2c,uuid:dd50bfad-2f53-4d05-a2ed-3932b135e3ed,uuid:dd50bfad-2f53-4d05-a2ed-3932b135e3ed,1,st,"",2,1,9998.0000000000,1,ML_FH_Household_Full_G2
990,uuid:93ff39d0-cbf7-44e0-a2d3-daa52e825bfd,uuid:1de5673a-99ae-4ba0-b21b-b3307affce08,uuid:1de5673a-99ae-4ba0-b21b-b3307affce08,1,st,"",2,0,"","",ML_FH_Household_Full_G2
991,uuid:9424409f-17a1-41e3-aaa8-77db8eb702ef,uuid:8acd233f-9449-4719-b32a-b9e1bd738ba5,uuid:8acd233f-9449-4719-b32a-b9e1bd738ba5,1,st,"",2,1,3.5000000000,2,ML_FH_Household_Full_G2
992,uuid:9455e601-cca9-4ddf-89e2-ee2d51dcf76c,uuid:da79215b-c668-48e7-90a2-670e09cbdc0e,uuid:da79215b-c668-48e7-90a2-670e09cbdc0e,1,st,"",2,0,"","",ML_FH_Household_Full_G2
993,uuid:94a3abe5-e3ad-434e-b3bf-55d92559883f,uuid:51839279-bdd3-45a4-8961-f4f28fbda075,uuid:51839279-bdd3-45a4-8961-f4f28fbda075,1,st,"",2,0,"","",ML_FH_Household_Full_G2
994,uuid:94adb612-a24b-4530-b44f-9fd14cb3d215,uuid:0be6a237-1995-4ff1-8ec1-bbcad4c42227,uuid:0be6a237-1995-4ff1-8ec1-bbcad4c42227,1,st,"",2,1,3.2000000000,2,ML_FH_Household_Full_G2
995,uuid:953e60eb-3ad1-433d-89bc-48f0849304fd,uuid:2ce203a3-d090-4f7f-bf0f-e035c589c225,uuid:2ce203a3-d090-4f7f-bf0f-e035c589c225,1,st,"",1,0,"","",ML_FH_Household_Full_G2
996,uuid:9545183f-2ee1-4e8f-b4c3-160539823e13,uuid:10f88540-6ec1-4bb1-918a-7dc1957cc022,uuid:10f88540-6ec1-4bb1-918a-7dc1957cc022,1,st,"",2,1,3.0000000000,1,ML_FH_Household_Full_G2
997,uuid:9546aa38-38f1-4182-a7d5-6e0a810f9a40,uuid:eaa275b7-b04f-4362-a6c1-a2ab3c035266,uuid:eaa275b7-b04f-4362-a6c1-a2ab3c035266,1,st,"",2,1,3.4000000000,2,ML_FH_Household_Full_G2
998,uuid:9583de25-bee5-43c5-b485-50950de95c7b,uuid:85d18b0e-9342-4fe9-a822-9865dde5bd1f,uuid:85d18b0e-9342-4fe9-a822-9865dde5bd1f,1,st,"",1,1,3.5000000000,2,ML_FH_Household_Full_G2
999,uuid:95db9f09-0c08-44db-a0f9-066d97c2549f,uuid:6980fd03-7cbb-4316-ad40-3e04141e12a0,uuid:6980fd03-7cbb-4316-ad40-3e04141e12a0,1,st,"",1,1,3.2000000000,2,ML_FH_Household_Full_G2
1000,uuid:95e2da37-9dfb-4678-a47c-df1633f7aa0b,uuid:d9395348-3c0f-46e4-a9e2-2490788b2bce,uuid:d9395348-3c0f-46e4-a9e2-2490788b2bce,1,st,"",2,1,2.4000000000,2,ML_FH_Household_Full_G2
1001,uuid:96110cbc-6362-4ab3-93a5-cab498436f49,uuid:ee8099da-3f7f-4c23-99b1-192a4c8703d1,uuid:ee8099da-3f7f-4c23-99b1-192a4c8703d1,1,st,"",2,1,1.9000000000,2,ML_FH_Household_Full_G2
1002,uuid:96634d2a-5392-4579-b360-b1d1b78502b3,uuid:58f4bef8-2857-4697-a634-60f6cfd80e0d,uuid:58f4bef8-2857-4697-a634-60f6cfd80e0d,1,st,"",2,0,"","",ML_FH_Household_Full_G2
1003,uuid:96abc498-52ee-4c31-bc87-ce49afa6da02,uuid:2a3afa0f-5d39-42c2-be8f-f4aed10038ee,uuid:2a3afa0f-5d39-42c2-be8f-f4aed10038ee,1,st,"",1,1,3.0000000000,2,ML_FH_Household_Full_G2
1004,uuid:96e1a4ce-abbb-4ddc-aafd-bed837dd56a6,uuid:166838df-1bf6-4375-bfd4-a0665486aaaf,uuid:166838df-1bf6-4375-bfd4-a0665486aaaf,1,st,"",2,1,2.9000000000,2,ML_FH_Household_Full_G2
1005,uuid:96f0da36-ceef-4064-a619-5ed9b432b003,uuid:4d03f45e-2b28-4c7b-80dd-e2828036696d,uuid:4d03f45e-2b28-4c7b-80dd-e2828036696d,1,st,"",1,1,2.0000000000,2,ML_FH_Household_Full_G2
1006,uuid:97161a51-290f-4075-babe-a34a32935c0f,uuid:0745e4c5-32d8-45d6-97c6-14ef5cca81f7,uuid:0745e4c5-32d8-45d6-97c6-14ef5cca81f7,1,st,"",1,0,"","",ML_FH_Household_Full_G2
1007,uuid:9728c513-9f7d-4749-89bb-f38d646c0993,uuid:f9adf6c0-14a5-462f-b116-40673c4c4015,uuid:f9adf6c0-14a5-462f-b116-40673c4c4015,1,st,"",1,1,4.0000000000,1,ML_FH_Household_Full_G2
1008,uuid:975619a4-b004-4966-bf1a-b76f1fdf6c24,uuid:a0d5b66e-b513-4426-9901-4a5cff0a9d7e,uuid:a0d5b66e-b513-4426-9901-4a5cff0a9d7e,1,st,"",2,1,3.1000000000,2,ML_FH_Household_Full_G2
1009,uuid:976ed5d4-cd99-48be-bac1-99c225125876,uuid:59360c91-c37f-4014-a4d5-fdafa7881cf6,uuid:59360c91-c37f-4014-a4d5-fdafa7881cf6,1,st,"",2,1,3.4000000000,2,ML_FH_Household_Full_G2
1010,uuid:976feaae-0e89-4078-a127-d926eebf6f69,uuid:e46bdbbd-3fbe-4cf1-a346-e05477edb727,uuid:e46bdbbd-3fbe-4cf1-a346-e05477edb727,1,st,"",1,0,"","",ML_FH_Household_Full_G2
1011,uuid:9799fc46-d778-42b4-8315-71f9b180c717,uuid:e08f4953-085f-4c66-9d55-390cbe560a3d,uuid:e08f4953-085f-4c66-9d55-390cbe560a3d,1,st,"",2,0,"","",ML_FH_Household_Full_G2
1012,uuid:983815fc-4c99-441e-811c-79db3e90019d,uuid:eed36bb4-2ca4-4b53-b191-2ed2a444ed01,uuid:eed36bb4-2ca4-4b53-b191-2ed2a444ed01,1,st,"",1,1,2.3000000000,2,ML_FH_Household_Full_G2
1013,uuid:987f0ad4-0d63-4ea0-aa04-f7816e9f8ded,uuid:3626cdce-4188-4bc6-8971-af770ac65d93,uuid:3626cdce-4188-4bc6-8971-af770ac65d93,1,st,"",1,1,3.3000000000,2,ML_FH_Household_Full_G2
1014,uuid:98ba9274-4b94-4068-83c7-a53c24f17b0c,uuid:08571f3a-8472-4de3-b11a-8d66b6510c6c,uuid:08571f3a-8472-4de3-b11a-8d66b6510c6c,1,st,"",2,0,"","",ML_FH_Household_Full_G2
1015,uuid:98d9fd82-4038-4566-8612-1d035fb2226a,uuid:b63b26bf-bf1a-4cac-b2dc-47b3f23885a2,uuid:b63b26bf-bf1a-4cac-b2dc-47b3f23885a2,1,st,"",1,1,3.1000000000,2,ML_FH_Household_Full_G2
1016,uuid:99815530-5e19-4e5d-8a5f-0f12920afe09,uuid:ff1b753f-56be-4d2b-934f-d6f1a98447d8,uuid:ff1b753f-56be-4d2b-934f-d6f1a98447d8,1,st,"",2,0,"","",ML_FH_Household_Full_G2
1017,uuid:99e80dd6-464e-4927-b0cd-fe520fd311ad,uuid:7fcab6d2-fdca-4419-8c5c-6ffa1cc5b477,uuid:7fcab6d2-fdca-4419-8c5c-6ffa1cc5b477,1,st,"",2,0,"","",ML_FH_Household_Full_G2
1018,uuid:9a31b766-8382-4712-a7b0-361f9ea35778,uuid:cc59097d-c59e-4fdc-aa1d-73944e823be4,uuid:cc59097d-c59e-4fdc-aa1d-73944e823be4,1,st,"",1,0,"","",ML_FH_Household_Full_G2
1019,uuid:9a52ef2f-b0ca-463e-8d59-c8149c920e5a,uuid:c28c4486-c5c4-4c21-a42c-92d24087e931,uuid:c28c4486-c5c4-4c21-a42c-92d24087e931,1,st,"",1,1,3.2000000000,2,ML_FH_Household_Full_G2
1020,uuid:9a67f2ee-2fe5-4813-88b2-75c48c83b58f,uuid:4ab2d9aa-2417-4f76-a518-4fda39fc45cd,uuid:4ab2d9aa-2417-4f76-a518-4fda39fc45cd,1,st,"",2,1,5.0000000000,1,ML_FH_Household_Full_G2
1021,uuid:9a8c9b25-0803-4062-bed1-15001d9f6366,uuid:eeaac64a-a059-4674-be75-e424b45f0f95,uuid:eeaac64a-a059-4674-be75-e424b45f0f95,1,st,"",1,1,9998.0000000000,1,ML_FH_Household_Full_G2
1022,uuid:9a94eba6-6774-427a-888a-2ac57cba7f1b,uuid:ecb013c4-64ee-4ba3-9241-952f7b57071d,uuid:ecb013c4-64ee-4ba3-9241-952f7b57071d,1,st,"",1,1,3.0000000000,2,ML_FH_Household_Full_G2
1023,uuid:9ac659e5-5244-407f-88f5-52ab25a09b8b,uuid:de8dffb0-6c42-4b41-9545-0af9ffc7e304,uuid:de8dffb0-6c42-4b41-9545-0af9ffc7e304,1,st,"",2,0,"","",ML_FH_Household_Full_G2
1024,uuid:9acaec5b-f341-4689-9b02-96df16820074,uuid:18bb34d0-ff79-4917-a1db-542f9a43f8ba,uuid:18bb34d0-ff79-4917-a1db-542f9a43f8ba,1,st,"",1,1,3.8000000000,2,ML_FH_Household_Full_G2
1025,uuid:9b359afc-12ce-4fb8-bbd7-e456fbffbeaa,uuid:569e2509-4eb4-4cb5-acd8-beff334109b6,uuid:569e2509-4eb4-4cb5-acd8-beff334109b6,1,st,"",2,1,3.0000000000,2,ML_FH_Household_Full_G2
1026,uuid:9b548cb9-9cfd-4687-a0ca-d383ba2fc3aa,uuid:e424b9f3-bf1a-41f8-8b0d-fe7984472129,uuid:e424b9f3-bf1a-41f8-8b0d-fe7984472129,2,nd,"",2,1,2.6000000000,2,ML_FH_Household_Full_G2
1027,uuid:9b74c79b-80b3-4cd3-8552-b5d1665c0078,uuid:06430fea-5344-4b2a-b87d-00d95362f2bc,uuid:06430fea-5344-4b2a-b87d-00d95362f2bc,1,st,"",2,1,3.1000000000,2,ML_FH_Household_Full_G2
1028,uuid:9b856c91-3edc-4a4d-bdc9-99b9189b12cb,uuid:d678f357-ca05-4051-b7df-859762bed0f2,uuid:d678f357-ca05-4051-b7df-859762bed0f2,1,st,"",2,1,3.3000000000,2,ML_FH_Household_Full_G2
1029,uuid:9c0bf846-4ced-42c9-bb95-a4242935fe06,uuid:e42b3b61-16b4-4799-816d-b6c4af93bd61,uuid:e42b3b61-16b4-4799-816d-b6c4af93bd61,1,st,"",1,0,"","",ML_FH_Household_Full_G2
1030,uuid:9c313dca-0bf6-4fea-9ca0-62031b9e7e35,uuid:f9919e79-6977-42c8-8e8c-0e6ab637eec2,uuid:f9919e79-6977-42c8-8e8c-0e6ab637eec2,1,st,"",2,1,2.6000000000,2,ML_FH_Household_Full_G2
1031,uuid:9c3b191b-31a6-45af-9520-26c9ad2b9d95,uuid:73361f1d-6001-4475-939d-54cc3b723773,uuid:73361f1d-6001-4475-939d-54cc3b723773,1,st,"",1,1,9998.0000000000,1,ML_FH_Household_Full_G2
1032,uuid:9c529566-51e4-479d-ae17-5676b67b687c,uuid:e977332c-3c2b-4e6a-8f25-2779eaa1d997,uuid:e977332c-3c2b-4e6a-8f25-2779eaa1d997,1,st,"",1,1,2.9000000000,2,ML_FH_Household_Full_G2
1033,uuid:9c58e1cb-73bc-4dff-808d-cb6230bb16a1,uuid:57bec4a0-d050-410b-9e6d-d88fe45bf248,uuid:57bec4a0-d050-410b-9e6d-d88fe45bf248,1,st,"",1,0,"","",ML_FH_Household_Full_G2
1034,uuid:9c665695-c454-42cc-922c-d680c7f06ac7,uuid:aaaa2ec9-3b3b-4279-b033-ae3301f7eefd,uuid:aaaa2ec9-3b3b-4279-b033-ae3301f7eefd,1,st,"",2,0,"","",ML_FH_Household_Full_G2
1035,uuid:9c8a3261-22da-45b2-ac33-f976ac018e14,uuid:1c0d0c1f-6657-4c13-bdfd-f44566fcc35b,uuid:1c0d0c1f-6657-4c13-bdfd-f44566fcc35b,1,st,"",1,1,3.9000000000,2,ML_FH_Household_Full_G2
